user_id,listening_time,songs_played_per_day,skip_rate,ads_listened_per_week,offline_listening,engagement_score,high_skip_user,subscription_type,device_type,is_churned
3755,238,84,0.12,0,1,322,0,Family,Desktop,1
3756,256,20,0.38,0,1,276,0,Family,Web,1
3757,201,13,0.24,39,0,214,0,Free,Desktop,1
3758,57,92,0.23,0,1,149,0,Student,Mobile,0
3759,281,44,0.2,16,0,325,0,Free,Mobile,1
3760,36,78,0.47,0,1,114,0,Premium,Desktop,0
3761,192,62,0.47,0,1,254,0,Family,Mobile,0
3762,19,57,0.29,0,1,76,0,Student,Desktop,0
3763,85,24,0.33,26,0,109,0,Free,Desktop,1
3764,170,73,0.21,31,0,243,0,Free,Desktop,0
3765,115,41,0.2,0,1,156,0,Student,Mobile,0
3766,256,91,0.38,0,1,347,0,Student,Web,0
3767,24,26,0.49,0,1,50,0,Premium,Mobile,0
3768,81,70,0.27,28,0,151,0,Free,Mobile,0
3769,191,70,0.29,0,1,261,0,Student,Web,0
3770,47,97,0.06,0,1,144,0,Premium,Mobile,0
3771,164,9,0.55,5,0,173,1,Free,Web,0
3772,53,68,0.31,0,1,121,0,Premium,Desktop,0
3773,175,31,0.29,0,1,206,0,Premium,Web,0
3774,269,27,0.52,0,1,296,1,Family,Mobile,0
3775,150,22,0.1,0,1,172,0,Premium,Web,1
3776,18,27,0.14,0,1,45,0,Student,Mobile,0
3777,96,38,0.57,0,1,134,1,Family,Mobile,1
3778,197,86,0.0,32,0,283,0,Free,Desktop,1
3779,112,29,0.3,43,0,141,0,Free,Mobile,0
3780,152,63,0.14,0,1,215,0,Family,Desktop,1
3781,183,43,0.26,0,1,226,0,Student,Desktop,0
3782,73,20,0.58,0,1,93,1,Family,Mobile,0
3783,204,25,0.33,0,1,229,0,Student,Desktop,0
3784,142,6,0.34,0,1,148,0,Family,Desktop,0
3785,68,44,0.25,0,1,112,0,Family,Web,0
3786,227,5,0.53,45,0,232,1,Free,Web,1
3787,188,67,0.47,0,1,255,0,Premium,Web,0
3788,86,83,0.09,0,1,169,0,Student,Web,0
3789,61,85,0.57,31,0,146,1,Free,Web,1
3790,28,33,0.19,0,1,61,0,Student,Mobile,0
3791,50,47,0.37,24,0,97,0,Free,Desktop,0
3792,20,14,0.45,0,1,34,0,Family,Mobile,1
3793,176,41,0.57,0,1,217,1,Premium,Desktop,0
3794,46,53,0.25,0,1,99,0,Student,Mobile,0
3795,77,88,0.33,0,1,165,0,Premium,Desktop,0
3796,37,17,0.2,0,1,54,0,Student,Desktop,0
3797,256,30,0.14,12,0,286,0,Free,Web,0
3798,240,84,0.58,39,0,324,1,Free,Mobile,0
3799,196,24,0.07,0,1,220,0,Student,Mobile,0
3800,57,16,0.5,0,1,73,0,Family,Web,0
3801,214,51,0.15,33,0,265,0,Free,Web,1
3802,48,83,0.44,40,0,131,0,Free,Web,1
3803,99,1,0.24,25,0,100,0,Free,Desktop,0
3804,172,88,0.36,0,1,260,0,Premium,Web,0
3805,166,68,0.23,19,0,234,0,Free,Web,0
3806,108,86,0.38,0,1,194,0,Student,Web,1
3807,33,42,0.47,0,1,75,0,Premium,Web,0
3808,125,33,0.38,0,1,158,0,Student,Web,0
3809,142,21,0.07,0,1,163,0,Premium,Desktop,0
3810,242,90,0.03,0,1,332,0,Premium,Mobile,1
3811,196,12,0.44,0,1,208,0,Premium,Desktop,0
3812,99,66,0.37,0,1,165,0,Family,Web,0
3813,128,12,0.05,0,1,140,0,Premium,Desktop,0
3814,231,31,0.55,0,1,262,1,Family,Mobile,0
3815,68,50,0.53,36,0,118,1,Free,Web,0
3816,266,49,0.6,0,1,315,1,Family,Mobile,0
3817,197,74,0.39,0,1,271,0,Premium,Desktop,0
3818,217,7,0.31,0,1,224,0,Premium,Desktop,1
3819,23,68,0.45,0,1,91,0,Family,Desktop,1
3820,160,66,0.47,0,1,226,0,Family,Desktop,0
3821,163,34,0.37,0,1,197,0,Student,Desktop,0
3822,224,80,0.54,0,1,304,1,Premium,Desktop,0
3823,55,48,0.57,22,0,103,1,Free,Desktop,0
3824,79,73,0.53,16,0,152,1,Free,Mobile,0
3825,115,23,0.54,46,0,138,1,Free,Desktop,0
3826,20,67,0.38,39,0,87,0,Free,Mobile,0
3827,132,51,0.08,46,0,183,0,Free,Desktop,1
3828,150,41,0.42,0,1,191,0,Student,Desktop,0
3829,91,55,0.59,0,1,146,1,Family,Mobile,0
3830,262,32,0.04,0,1,294,0,Family,Mobile,0
3831,109,73,0.12,0,1,182,0,Premium,Mobile,0
3832,88,49,0.36,23,0,137,0,Free,Mobile,0
3833,22,96,0.22,14,0,118,0,Free,Mobile,1
3834,179,73,0.58,41,0,252,1,Free,Desktop,0
3835,46,28,0.49,9,0,74,0,Free,Web,0
3836,171,39,0.14,30,0,210,0,Free,Mobile,0
3837,165,67,0.25,0,1,232,0,Student,Web,0
3838,48,3,0.11,0,1,51,0,Family,Mobile,0
3839,254,4,0.29,0,1,258,0,Premium,Mobile,0
3840,285,93,0.27,0,1,378,0,Student,Desktop,1
3841,110,53,0.41,0,1,163,0,Student,Desktop,1
3842,130,99,0.32,0,1,229,0,Student,Mobile,1
3843,245,13,0.17,19,0,258,0,Free,Desktop,0
3844,99,28,0.18,12,0,127,0,Free,Mobile,0
3845,77,59,0.4,0,1,136,0,Premium,Web,0
3846,46,11,0.57,46,0,57,1,Free,Web,0
3847,52,41,0.35,7,0,93,0,Free,Web,0
3848,99,6,0.13,0,1,105,0,Premium,Mobile,1
3849,188,42,0.07,0,1,230,0,Premium,Web,0
3850,67,73,0.56,0,1,140,1,Family,Desktop,1
3851,27,21,0.57,0,1,48,1,Family,Desktop,0
3852,63,7,0.11,0,1,70,0,Student,Web,0
3853,112,41,0.17,49,0,153,0,Free,Web,1
3854,231,24,0.2,0,1,255,0,Family,Desktop,0
3855,49,70,0.03,0,1,119,0,Family,Web,0
3856,82,53,0.4,0,1,135,0,Family,Mobile,1
3857,144,19,0.03,0,1,163,0,Premium,Desktop,0
3858,112,61,0.43,0,1,173,0,Premium,Web,0
3859,38,78,0.27,0,1,116,0,Student,Web,0
3860,243,42,0.59,0,1,285,1,Student,Desktop,0
3861,217,17,0.34,0,1,234,0,Premium,Mobile,0
3862,218,38,0.56,0,1,256,1,Family,Desktop,0
3863,260,29,0.5,0,1,289,0,Student,Mobile,0
3864,41,19,0.1,0,1,60,0,Family,Desktop,1
3865,165,74,0.16,0,1,239,0,Family,Web,0
3866,41,43,0.57,0,1,84,1,Family,Web,0
3867,227,22,0.49,38,0,249,0,Free,Desktop,0
3868,291,31,0.13,11,0,322,0,Free,Desktop,1
3869,76,78,0.07,0,1,154,0,Premium,Mobile,0
3870,273,34,0.38,13,0,307,0,Free,Desktop,0
3871,289,97,0.53,33,0,386,1,Free,Web,0
3872,87,13,0.05,0,1,100,0,Premium,Web,0
3873,259,10,0.37,0,1,269,0,Family,Web,1
3874,269,38,0.22,0,1,307,0,Student,Desktop,0
3875,179,7,0.41,14,0,186,0,Free,Web,0
3876,67,18,0.54,40,0,85,1,Free,Web,0
3877,100,34,0.08,35,0,134,0,Free,Desktop,1
3878,75,35,0.54,0,1,110,1,Family,Desktop,0
3879,282,24,0.54,22,0,306,1,Free,Mobile,1
3880,99,74,0.2,17,0,173,0,Free,Mobile,1
3881,160,55,0.26,0,1,215,0,Student,Mobile,1
3882,218,88,0.34,23,0,306,0,Free,Mobile,0
3883,125,52,0.07,0,1,177,0,Premium,Web,1
3884,252,82,0.07,0,1,334,0,Premium,Mobile,0
3885,166,1,0.22,0,1,167,0,Student,Mobile,0
3886,118,81,0.12,0,1,199,0,Family,Mobile,1
3887,35,50,0.47,0,1,85,0,Family,Desktop,0
3888,207,90,0.02,0,1,297,0,Family,Desktop,0
3889,19,88,0.58,0,1,107,1,Premium,Mobile,1
3890,214,49,0.03,10,0,263,0,Free,Web,0
3891,242,84,0.07,0,1,326,0,Student,Web,1
3892,65,82,0.36,40,0,147,0,Free,Mobile,1
3893,231,60,0.15,0,1,291,0,Student,Desktop,0
3894,161,46,0.55,0,1,207,1,Premium,Desktop,0
3895,199,95,0.51,0,1,294,1,Premium,Mobile,0
3896,151,45,0.08,0,1,196,0,Family,Web,0
3897,239,58,0.02,0,1,297,0,Family,Mobile,0
3898,157,91,0.51,0,1,248,1,Student,Mobile,0
3899,125,42,0.2,0,1,167,0,Family,Web,0
3900,116,37,0.45,0,1,153,0,Premium,Desktop,0
3901,43,27,0.07,0,1,70,0,Family,Desktop,1
3902,104,22,0.32,12,0,126,0,Free,Desktop,1
3903,33,95,0.3,0,1,128,0,Student,Desktop,0
3904,286,56,0.04,0,1,342,0,Family,Web,1
3905,11,11,0.36,0,1,22,0,Premium,Mobile,1
3906,94,4,0.44,0,1,98,0,Student,Desktop,1
3907,140,91,0.05,0,1,231,0,Premium,Desktop,0
3908,146,68,0.03,0,1,214,0,Premium,Desktop,0
3909,137,89,0.1,0,1,226,0,Premium,Desktop,0
3910,121,69,0.42,0,1,190,0,Student,Web,1
3911,70,9,0.21,0,1,79,0,Family,Web,0
3912,169,90,0.28,0,1,259,0,Family,Desktop,0
3913,161,57,0.47,0,1,218,0,Family,Mobile,1
3914,99,39,0.4,46,0,138,0,Free,Web,0
3915,140,89,0.24,0,1,229,0,Student,Desktop,0
3916,155,24,0.15,0,1,179,0,Family,Web,0
3917,121,2,0.36,36,0,123,0,Free,Mobile,1
3918,54,31,0.3,0,1,85,0,Student,Desktop,1
3919,235,23,0.33,0,1,258,0,Premium,Web,0
3920,224,58,0.59,0,1,282,1,Family,Mobile,0
3921,177,50,0.49,0,1,227,0,Premium,Mobile,0
3922,288,88,0.45,0,1,376,0,Student,Desktop,0
3923,115,35,0.3,0,1,150,0,Premium,Web,1
3924,221,13,0.58,0,1,234,1,Premium,Desktop,0
3925,73,91,0.15,0,1,164,0,Family,Web,0
3926,95,46,0.03,0,1,141,0,Premium,Mobile,0
3927,46,86,0.12,0,1,132,0,Premium,Mobile,0
3928,59,28,0.32,0,1,87,0,Student,Web,1
3929,264,71,0.27,0,1,335,0,Premium,Desktop,0
3930,55,84,0.43,0,1,139,0,Premium,Web,1
3931,202,43,0.04,0,1,245,0,Premium,Desktop,0
3932,66,82,0.56,0,1,148,1,Premium,Desktop,0
3933,224,20,0.18,47,0,244,0,Free,Web,0
3934,175,25,0.57,0,1,200,1,Family,Mobile,0
3935,143,40,0.41,0,1,183,0,Premium,Mobile,0
3936,202,77,0.4,0,1,279,0,Premium,Mobile,1
3937,203,35,0.29,0,1,238,0,Premium,Web,1
3938,21,82,0.21,0,1,103,0,Family,Web,0
3939,82,91,0.3,0,1,173,0,Student,Mobile,1
3940,175,34,0.59,31,0,209,1,Free,Desktop,1
3941,234,23,0.24,0,1,257,0,Premium,Desktop,0
3942,150,20,0.16,0,1,170,0,Student,Desktop,0
3943,246,81,0.58,0,1,327,1,Premium,Desktop,0
3944,80,36,0.43,0,1,116,0,Family,Mobile,0
3945,67,43,0.58,0,1,110,1,Family,Web,0
3946,12,99,0.52,0,1,111,1,Family,Desktop,0
3947,288,88,0.53,0,1,376,1,Premium,Web,0
3948,178,84,0.13,0,1,262,0,Student,Web,1
3949,221,59,0.45,0,1,280,0,Premium,Web,0
3950,117,73,0.31,0,1,190,0,Premium,Web,1
3951,13,11,0.27,0,1,24,0,Premium,Desktop,1
3952,130,25,0.05,32,0,155,0,Free,Web,1
3953,83,45,0.03,0,1,128,0,Premium,Web,0
3954,86,77,0.27,0,1,163,0,Student,Web,0
3955,206,42,0.07,0,1,248,0,Family,Web,1
3956,258,80,0.16,0,1,338,0,Premium,Desktop,0
3957,120,71,0.35,46,0,191,0,Free,Mobile,0
3958,55,42,0.26,0,1,97,0,Premium,Web,0
3959,133,75,0.22,28,0,208,0,Free,Mobile,0
3960,159,16,0.57,17,0,175,1,Free,Mobile,0
3961,109,3,0.49,0,1,112,0,Student,Mobile,1
3962,92,43,0.32,0,1,135,0,Family,Desktop,0
3963,279,78,0.56,0,1,357,1,Family,Desktop,0
3964,41,80,0.14,0,1,121,0,Premium,Mobile,1
3965,245,55,0.38,0,1,300,0,Student,Web,0
3966,166,61,0.38,0,1,227,0,Family,Mobile,0
3967,21,66,0.33,0,1,87,0,Premium,Web,0
3968,34,96,0.6,0,1,130,1,Student,Mobile,1
3969,273,78,0.57,0,1,351,1,Student,Desktop,1
3970,264,95,0.06,0,1,359,0,Premium,Desktop,0
3971,159,82,0.56,0,1,241,1,Premium,Mobile,0
3972,151,61,0.51,0,1,212,1,Premium,Web,1
3973,277,49,0.22,0,1,326,0,Student,Desktop,0
3974,104,78,0.42,43,0,182,0,Free,Web,0
3975,255,49,0.3,0,1,304,0,Premium,Desktop,1
3976,80,74,0.42,0,1,154,0,Premium,Web,1
3977,120,3,0.11,24,0,123,0,Free,Desktop,0
3978,229,56,0.23,37,0,285,0,Free,Mobile,0
3979,99,86,0.24,0,1,185,0,Student,Web,0
3980,268,69,0.45,0,1,337,0,Student,Mobile,0
3981,86,42,0.03,0,1,128,0,Student,Mobile,0
3982,223,29,0.33,0,1,252,0,Premium,Desktop,0
3983,148,62,0.0,37,0,210,0,Free,Desktop,0
3984,29,57,0.44,0,1,86,0,Premium,Desktop,1
3985,229,17,0.04,0,1,246,0,Family,Desktop,0
3986,254,36,0.15,0,1,290,0,Premium,Web,0
3987,239,16,0.58,35,0,255,1,Free,Desktop,1
3988,120,48,0.54,0,1,168,1,Family,Mobile,1
3989,41,65,0.44,0,1,106,0,Student,Mobile,0
3990,65,63,0.24,0,1,128,0,Student,Mobile,1
3991,207,22,0.4,0,1,229,0,Premium,Web,0
3992,278,40,0.25,35,0,318,0,Free,Desktop,0
3993,22,93,0.07,0,1,115,0,Student,Web,0
3994,237,28,0.12,0,1,265,0,Family,Web,1
3995,101,57,0.26,0,1,158,0,Student,Mobile,0
3996,285,15,0.16,0,1,300,0,Family,Web,1
3997,283,60,0.3,42,0,343,0,Free,Desktop,1
3998,255,99,0.58,0,1,354,1,Student,Mobile,1
3999,17,54,0.47,41,0,71,0,Free,Mobile,0
4000,67,41,0.53,0,1,108,1,Family,Web,0
4001,48,46,0.29,0,1,94,0,Student,Web,0
4002,12,71,0.0,10,0,83,0,Free,Desktop,0
4003,224,50,0.37,0,1,274,0,Student,Desktop,0
4004,207,85,0.29,0,1,292,0,Student,Desktop,1
4005,133,42,0.02,0,1,175,0,Student,Mobile,1
4006,139,79,0.08,44,0,218,0,Free,Desktop,0
4007,102,58,0.03,14,0,160,0,Free,Web,1
4008,151,63,0.16,29,0,214,0,Free,Mobile,0
4009,187,90,0.53,0,1,277,1,Family,Mobile,1
4010,93,26,0.54,0,1,119,1,Student,Mobile,0
4011,217,46,0.52,0,1,263,1,Student,Desktop,0
4012,235,6,0.41,0,1,241,0,Premium,Mobile,0
4013,128,97,0.13,0,1,225,0,Family,Mobile,0
4014,262,88,0.23,0,1,350,0,Premium,Desktop,0
4015,283,49,0.19,0,1,332,0,Family,Desktop,0
4016,285,90,0.26,0,1,375,0,Student,Mobile,0
4017,83,61,0.31,0,1,144,0,Family,Web,0
4018,277,62,0.0,0,1,339,0,Student,Mobile,0
4019,108,45,0.34,0,1,153,0,Premium,Mobile,0
4020,17,68,0.56,0,1,85,1,Family,Desktop,0
4021,208,22,0.29,0,1,230,0,Premium,Web,0
4022,140,92,0.12,39,0,232,0,Free,Desktop,0
4023,285,80,0.19,0,1,365,0,Family,Mobile,0
4024,139,18,0.25,17,0,157,0,Free,Web,0
4025,17,90,0.14,0,1,107,0,Premium,Desktop,0
4026,78,64,0.0,23,0,142,0,Free,Desktop,1
4027,101,91,0.39,0,1,192,0,Premium,Mobile,0
4028,42,41,0.17,0,1,83,0,Premium,Desktop,0
4029,52,95,0.46,0,1,147,0,Family,Mobile,0
4030,294,97,0.58,25,0,391,1,Free,Web,0
4031,274,48,0.15,29,0,322,0,Free,Mobile,0
4032,101,25,0.51,19,0,126,1,Free,Desktop,0
4033,225,95,0.13,0,1,320,0,Premium,Desktop,1
4034,140,57,0.46,0,1,197,0,Family,Desktop,0
4035,40,26,0.02,0,1,66,0,Premium,Mobile,1
4036,66,19,0.22,0,1,85,0,Student,Mobile,1
4037,48,4,0.24,0,1,52,0,Premium,Mobile,0
4038,181,18,0.57,0,1,199,1,Student,Mobile,0
4039,86,47,0.24,0,1,133,0,Student,Web,0
4040,50,30,0.03,0,1,80,0,Family,Desktop,1
4041,46,49,0.4,26,0,95,0,Free,Desktop,1
4042,240,54,0.06,0,1,294,0,Premium,Desktop,0
4043,87,40,0.57,0,1,127,1,Premium,Mobile,0
4044,168,89,0.26,0,1,257,0,Premium,Web,0
4045,111,26,0.49,0,1,137,0,Family,Web,0
4046,102,56,0.24,0,1,158,0,Premium,Desktop,0
4047,214,80,0.18,0,1,294,0,Student,Desktop,0
4048,163,55,0.6,0,1,218,1,Premium,Mobile,0
4049,160,20,0.51,0,1,180,1,Student,Desktop,0
4050,270,18,0.03,0,1,288,0,Student,Web,0
4051,74,71,0.24,0,1,145,0,Family,Mobile,0
4052,110,81,0.34,0,1,191,0,Family,Mobile,1
4053,260,17,0.25,0,1,277,0,Student,Mobile,1
4054,149,29,0.25,0,1,178,0,Student,Mobile,0
4055,151,47,0.34,0,1,198,0,Family,Desktop,0
4056,19,25,0.25,0,1,44,0,Family,Desktop,0
4057,235,86,0.57,0,1,321,1,Premium,Desktop,0
4058,64,53,0.29,0,1,117,0,Premium,Web,0
4059,131,7,0.27,0,1,138,0,Family,Desktop,0
4060,229,71,0.54,32,0,300,1,Free,Desktop,1
4061,101,99,0.34,0,1,200,0,Student,Web,0
4062,195,39,0.52,0,1,234,1,Family,Web,1
4063,118,19,0.16,0,1,137,0,Family,Web,1
4064,176,20,0.48,47,0,196,0,Free,Desktop,1
4065,31,72,0.46,5,0,103,0,Free,Web,0
4066,250,26,0.21,28,0,276,0,Free,Mobile,0
4067,228,92,0.4,0,1,320,0,Premium,Mobile,1
4068,157,19,0.53,0,1,176,1,Family,Web,0
4069,82,27,0.58,0,1,109,1,Family,Desktop,1
4070,154,51,0.16,0,1,205,0,Family,Desktop,1
4071,211,24,0.09,0,1,235,0,Student,Web,1
4072,65,24,0.04,0,1,89,0,Family,Web,0
4073,221,65,0.5,0,1,286,0,Family,Desktop,1
4074,283,16,0.27,0,1,299,0,Premium,Mobile,0
4075,147,78,0.15,0,1,225,0,Student,Web,0
4076,279,78,0.42,0,1,357,0,Student,Web,0
4077,134,71,0.05,0,1,205,0,Family,Desktop,0
4078,73,18,0.55,33,0,91,1,Free,Desktop,0
4079,239,32,0.35,0,1,271,0,Student,Web,0
4080,64,97,0.13,45,0,161,0,Free,Desktop,0
4081,113,76,0.13,39,0,189,0,Free,Mobile,1
4082,61,51,0.48,0,1,112,0,Premium,Desktop,0
4083,173,29,0.1,39,0,202,0,Free,Desktop,0
4084,239,42,0.57,0,1,281,1,Premium,Desktop,1
4085,108,53,0.03,0,1,161,0,Family,Desktop,1
4086,276,85,0.51,0,1,361,1,Student,Desktop,0
4087,41,49,0.46,24,0,90,0,Free,Desktop,0
4088,233,90,0.4,47,0,323,0,Free,Desktop,0
4089,247,15,0.26,0,1,262,0,Premium,Mobile,0
4090,257,82,0.04,0,1,339,0,Family,Desktop,0
4091,233,46,0.22,32,0,279,0,Free,Web,0
4092,278,19,0.58,0,1,297,1,Premium,Desktop,0
4093,184,64,0.24,0,1,248,0,Premium,Desktop,0
4094,121,2,0.53,38,0,123,1,Free,Desktop,0
4095,44,71,0.48,0,1,115,0,Family,Desktop,1
4096,147,59,0.15,0,1,206,0,Student,Mobile,1
4097,165,39,0.55,0,1,204,1,Premium,Web,1
4098,38,25,0.55,0,1,63,1,Family,Mobile,0
4099,11,71,0.56,0,1,82,1,Student,Desktop,0
4100,87,66,0.43,34,0,153,0,Free,Web,0
4101,63,61,0.1,0,1,124,0,Premium,Desktop,0
4102,241,18,0.14,0,1,259,0,Student,Desktop,0
4103,92,47,0.17,0,1,139,0,Student,Desktop,1
4104,262,9,0.02,35,0,271,0,Free,Mobile,0
4105,253,1,0.01,0,1,254,0,Family,Desktop,0
4106,270,27,0.43,44,0,297,0,Free,Mobile,0
4107,248,60,0.09,32,0,308,0,Free,Desktop,0
4108,156,5,0.16,0,1,161,0,Family,Mobile,0
4109,225,77,0.55,27,0,302,1,Free,Mobile,0
4110,84,41,0.45,0,1,125,0,Student,Mobile,0
4111,215,68,0.4,0,1,283,0,Premium,Web,0
4112,180,32,0.23,0,1,212,0,Student,Desktop,0
4113,88,55,0.47,0,1,143,0,Premium,Web,0
4114,157,83,0.05,0,1,240,0,Student,Mobile,0
4115,156,92,0.11,0,1,248,0,Premium,Desktop,1
4116,250,70,0.48,43,0,320,0,Free,Web,1
4117,143,40,0.17,0,1,183,0,Student,Desktop,0
4118,39,8,0.56,0,1,47,1,Family,Desktop,1
4119,273,32,0.21,0,1,305,0,Premium,Web,0
4120,250,8,0.39,0,1,258,0,Premium,Mobile,0
4121,159,18,0.5,0,1,177,0,Family,Mobile,0
4122,237,27,0.42,0,1,264,0,Student,Web,0
4123,55,73,0.41,0,1,128,0,Student,Desktop,1
4124,79,55,0.1,47,0,134,0,Free,Mobile,0
4125,272,48,0.5,0,1,320,0,Student,Mobile,0
4126,70,51,0.4,0,1,121,0,Family,Desktop,0
4127,234,16,0.13,16,0,250,0,Free,Mobile,0
4128,195,82,0.57,44,0,277,1,Free,Mobile,0
4129,28,88,0.19,0,1,116,0,Student,Mobile,0
4130,38,28,0.02,0,1,66,0,Student,Desktop,0
4131,177,24,0.03,0,1,201,0,Family,Mobile,1
4132,290,88,0.58,0,1,378,1,Student,Desktop,0
4133,243,14,0.0,25,0,257,0,Free,Web,0
4134,28,22,0.6,0,1,50,1,Student,Mobile,0
4135,45,9,0.21,0,1,54,0,Family,Mobile,0
4136,279,37,0.16,36,0,316,0,Free,Desktop,0
4137,164,60,0.49,0,1,224,0,Student,Desktop,1
4138,207,39,0.28,0,1,246,0,Family,Web,0
4139,56,10,0.02,0,1,66,0,Student,Web,0
4140,268,56,0.53,0,1,324,1,Premium,Mobile,0
4141,67,76,0.27,0,1,143,0,Family,Web,1
4142,114,41,0.05,36,0,155,0,Free,Desktop,0
4143,270,34,0.51,30,0,304,1,Free,Desktop,0
4144,199,90,0.51,0,1,289,1,Student,Mobile,1
4145,182,12,0.54,0,1,194,1,Family,Web,0
4146,203,84,0.53,0,1,287,1,Family,Web,0
4147,149,84,0.01,0,1,233,0,Student,Web,0
4148,118,41,0.44,7,0,159,0,Free,Mobile,0
4149,182,59,0.34,0,1,241,0,Premium,Mobile,0
4150,212,42,0.48,0,1,254,0,Student,Mobile,0
4151,11,51,0.21,0,1,62,0,Premium,Desktop,0
4152,35,27,0.29,0,1,62,0,Family,Desktop,0
4153,241,91,0.51,0,1,332,1,Student,Web,0
4154,20,49,0.06,0,1,69,0,Family,Mobile,0
4155,140,66,0.59,25,0,206,1,Free,Web,0
4156,233,95,0.36,0,1,328,0,Student,Desktop,1
4157,187,30,0.29,0,1,217,0,Student,Desktop,0
4158,62,36,0.38,0,1,98,0,Family,Mobile,1
4159,272,75,0.53,48,0,347,1,Free,Mobile,0
4160,195,37,0.26,47,0,232,0,Free,Mobile,0
4161,210,13,0.32,0,1,223,0,Premium,Web,0
4162,226,44,0.26,0,1,270,0,Family,Mobile,0
4163,71,1,0.28,0,1,72,0,Family,Desktop,1
4164,243,73,0.2,31,0,316,0,Free,Web,0
4165,131,28,0.31,0,1,159,0,Premium,Web,1
4166,112,77,0.32,15,0,189,0,Free,Desktop,0
4167,190,81,0.09,0,1,271,0,Student,Desktop,0
4168,171,91,0.14,0,1,262,0,Premium,Web,0
4169,20,47,0.12,0,1,67,0,Family,Mobile,0
4170,256,49,0.12,0,1,305,0,Student,Mobile,0
4171,66,53,0.5,25,0,119,0,Free,Web,0
4172,199,67,0.14,0,1,266,0,Premium,Mobile,0
4173,92,79,0.47,0,1,171,0,Premium,Web,0
4174,161,49,0.34,0,1,210,0,Premium,Desktop,0
4175,296,65,0.37,14,0,361,0,Free,Web,0
4176,219,49,0.48,0,1,268,0,Student,Mobile,0
4177,45,1,0.57,0,1,46,1,Premium,Web,0
4178,154,98,0.07,0,1,252,0,Premium,Mobile,1
4179,228,14,0.03,41,0,242,0,Free,Mobile,0
4180,163,14,0.07,0,1,177,0,Premium,Web,0
4181,113,30,0.08,0,1,143,0,Premium,Mobile,0
4182,70,91,0.04,0,1,161,0,Premium,Desktop,0
4183,209,66,0.37,29,0,275,0,Free,Web,1
4184,200,14,0.28,0,1,214,0,Premium,Mobile,0
4185,111,46,0.4,0,1,157,0,Family,Desktop,1
4186,186,37,0.38,0,1,223,0,Premium,Mobile,0
4187,250,13,0.48,0,1,263,0,Family,Web,1
4188,31,30,0.5,41,0,61,0,Free,Desktop,0
4189,195,87,0.1,0,1,282,0,Premium,Desktop,1
4190,239,53,0.28,0,1,292,0,Family,Mobile,0
4191,273,29,0.23,0,1,302,0,Student,Mobile,1
4192,260,46,0.42,10,0,306,0,Free,Mobile,0
4193,168,71,0.58,31,0,239,1,Free,Mobile,0
4194,185,6,0.1,0,1,191,0,Student,Mobile,1
4195,252,56,0.44,0,1,308,0,Student,Desktop,1
4196,229,16,0.4,45,0,245,0,Free,Mobile,0
4197,225,68,0.25,0,1,293,0,Premium,Desktop,1
4198,146,81,0.56,0,1,227,1,Family,Web,0
4199,27,83,0.47,0,1,110,0,Premium,Desktop,1
4200,21,61,0.26,0,1,82,0,Student,Mobile,1
4201,251,77,0.1,0,1,328,0,Student,Mobile,1
4202,284,90,0.48,0,1,374,0,Family,Web,0
4203,226,55,0.6,0,1,281,1,Family,Mobile,0
4204,239,73,0.46,45,0,312,0,Free,Web,1
4205,229,12,0.48,0,1,241,0,Family,Desktop,0
4206,213,40,0.57,0,1,253,1,Student,Desktop,0
4207,90,37,0.21,0,1,127,0,Family,Mobile,0
4208,18,62,0.47,0,1,80,0,Premium,Mobile,0
4209,48,44,0.59,0,1,92,1,Family,Web,1
4210,76,5,0.2,0,1,81,0,Family,Mobile,1
4211,202,21,0.51,0,1,223,1,Premium,Web,1
4212,207,85,0.39,0,1,292,0,Student,Web,0
4213,115,35,0.21,0,1,150,0,Premium,Mobile,0
4214,263,76,0.56,0,1,339,1,Premium,Mobile,0
4215,77,64,0.34,37,0,141,0,Free,Web,1
4216,115,90,0.24,0,1,205,0,Premium,Web,0
4217,286,68,0.46,0,1,354,0,Student,Desktop,0
4218,68,37,0.2,0,1,105,0,Student,Desktop,1
4219,252,22,0.41,0,1,274,0,Premium,Web,0
4220,181,86,0.5,0,1,267,0,Family,Desktop,1
4221,150,12,0.16,0,1,162,0,Student,Desktop,0
4222,166,8,0.56,0,1,174,1,Premium,Web,0
4223,253,75,0.13,0,1,328,0,Family,Mobile,1
4224,45,83,0.18,0,1,128,0,Family,Desktop,0
4225,72,65,0.43,24,0,137,0,Free,Mobile,0
4226,198,28,0.0,24,0,226,0,Free,Web,0
4227,16,43,0.39,43,0,59,0,Free,Mobile,0
4228,170,32,0.3,0,1,202,0,Family,Mobile,1
4229,68,19,0.4,0,1,87,0,Family,Desktop,1
4230,218,18,0.46,0,1,236,0,Premium,Desktop,0
4231,124,59,0.41,0,1,183,0,Student,Desktop,0
4232,133,67,0.17,0,1,200,0,Family,Desktop,0
4233,137,58,0.36,0,1,195,0,Premium,Web,1
4234,293,99,0.31,0,1,392,0,Premium,Mobile,1
4235,18,4,0.12,0,1,22,0,Family,Web,0
4236,42,34,0.6,0,1,76,1,Student,Web,1
4237,125,81,0.08,17,0,206,0,Free,Web,0
4238,266,52,0.54,0,1,318,1,Family,Desktop,1
4239,13,70,0.34,0,1,83,0,Student,Desktop,0
